collection,transcript,reason
Eng-NA,Braunwald/0diary/020501.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020502.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020503.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020504.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020505.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020506.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020507.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020508.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020509.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020510.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020511.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020512.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020513.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020514.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020515.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020517.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020518.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020519.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020520.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020521.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020522.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020523.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020524.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020525.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020526.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020527.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020528.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020529.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020600.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020601.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020602.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020603.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020604.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020605.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020606.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020607.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020608.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020610.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020611.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020613.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020614.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020615.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020616.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020617.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020618.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020619.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020620.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020621.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020622.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020623.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020624.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020625.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020626.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020628.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020629.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020700.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020701.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020702.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020703.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020704.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020705.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020706.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020707.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020708.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020709.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020710.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020711.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020712.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020713.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020714.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020715.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020716.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020717.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020718.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020719.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020720.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020721.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020722.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020723.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020724.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020725.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020726.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020727.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020728.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020800.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020801.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020802.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020803.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020804.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020805.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020806.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020807.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020808.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020809.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020810.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020811.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020812.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020813.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020814.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020815.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020816.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020817.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020818.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020819.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020820.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020821.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020822.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020824.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020825.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020826.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020827.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020828.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020829.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020830.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020900.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020901.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020902.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020903.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020904.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020905.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020906.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020907.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020908.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020909.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020911.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020912.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020913.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020914.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020915.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020916.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020917.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020918.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020919.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020920.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020921.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020922.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020923.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020924.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020926.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020927.cha,weak_text_identity
Eng-NA,Braunwald/0diary/020928.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021002.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021003.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021005.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021006.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021007.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021008.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021010.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021011.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021012.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021014.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021015.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021016.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021017.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021018.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021019.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021020.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021021.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021023.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021024.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021025.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021026.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021027.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021028.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021030.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021101.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021102.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021103.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021104.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021105.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021106.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021107.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021108.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021109.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021110.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021111.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021112.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021113.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021114.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021115.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021116.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021117.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021119.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021120.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021121.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021122.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021123.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021124.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021125.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021126.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021127.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021129.cha,weak_text_identity
Eng-NA,Braunwald/0diary/021130.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030000.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030001.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030002.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030003.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030004.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030005.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030006.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030007.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030008.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030009.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030010.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030011.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030012.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030014.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030015.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030016.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030017.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030019.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030020.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030025.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030026.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030107.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030108.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030109.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030110.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030111.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030112.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030113.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030114.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030115.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030118.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030119.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030120.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030121.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030122.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030123.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030124.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030125.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030127.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030128.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030129.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030130.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030206.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030213.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030214.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030215.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030216.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030217.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030218.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030219.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030220.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030221.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030222.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030223.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030229.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030300.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030301.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030302.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030303.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030304.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030305.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030306.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030307.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030308.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030309.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030310.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030311.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030312.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030313.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030314.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030315.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030316.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030317.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030318.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030319.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030320.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030321.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030322.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030323.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030324.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030325.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030405.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030406.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030407.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030408.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030409.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030410.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030411.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030412.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030413.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030414.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030415.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030416.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030417.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030418.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030419.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030420.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030421.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030422.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030423.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030424.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030425.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030426.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030427.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030428.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030429.cha,weak_text_identity
Eng-NA,Braunwald/0diary/030500.cha,weak_text_identity
Eng-NA,Brent/c1/000902.cha,weak_text_identity
Eng-NA,Brent/c1/000930.cha,missing_chat_age
Eng-NA,Brent/d1/000914.cha,weak_text_identity
Eng-NA,Brent/d1/000925.cha,missing_chat_age
Eng-NA,Brent/d1/001005.cha,weak_text_identity
Eng-NA,Brent/f1/000910.cha,missing_chat_age
Eng-NA,Brent/f1/001206.cha,duplicate_original_id
Eng-NA,Brent/f1/001318.cha,missing_chat_age
Eng-NA,Brent/f1/010006.cha,duplicate_original_id
Eng-NA,Brent/f2/000827.cha,missing_chat_age
Eng-NA,Brent/f2/000927.cha,missing_chat_age
Eng-NA,Brent/f2/001121.cha,missing_chat_age
Eng-NA,Brent/f2/001303.cha,missing_chat_age
Eng-NA,Brent/f2/010128.cha,weak_text_identity
Eng-NA,Brent/i1/001026.cha,weak_text_identity
Eng-NA,Brent/i1/001125.cha,weak_text_identity
Eng-NA,Brent/j1/001023.cha,missing_chat_age
Eng-NA,Brent/j1/001115.cha,missing_chat_age
Eng-NA,Brent/j1/001214.cha,missing_chat_age
Eng-NA,Brent/j1/001229.cha,missing_chat_age
Eng-NA,Brent/m1/m1-f19may00.cha,weak_text_identity
Eng-NA,Brent/m1/m1-f8sep00.cha,weak_text_identity
Eng-NA,Brent/m1/m1-r10aug00.cha,weak_text_identity
Eng-NA,Brent/m1/m1-r13jul00.cha,weak_text_identity
Eng-NA,Brent/m1/m1-r15jun00.cha,weak_text_identity
Eng-NA,Brent/m1/m1-r19oct00.cha,weak_text_identity
Eng-NA,Brent/m1/m1-r1jun00.cha,weak_text_identity
Eng-NA,Brent/m1/m1-r20apr00.cha,weak_text_identity
Eng-NA,Brent/m1/m1-r27jul00.cha,weak_text_identity
Eng-NA,Brent/m1/m1-r29jun00.cha,weak_text_identity
Eng-NA,Brent/m1/m1-r4may00.cha,weak_text_identity
Eng-NA,Brent/m2/000907.cha,missing_chat_age
Eng-NA,Brent/m2/000928.cha,missing_chat_age
Eng-NA,Brent/m2/001113.cha,missing_chat_age
Eng-NA,Brent/m2/010023.cha,missing_chat_age
Eng-NA,Brent/m2/010122.cha,missing_chat_age
Eng-NA,Brent/q1/000900.cha,missing_chat_age
Eng-NA,Brent/q1/000914.cha,weak_text_identity
Eng-NA,Brent/q1/001012.cha,missing_chat_age
Eng-NA,Brent/q1/001026.cha,missing_chat_age
Eng-NA,Brent/q1/001109.cha,missing_chat_age
Eng-NA,Brent/q1/001128.cha,missing_chat_age
Eng-NA,Brent/q1/010009.cha,weak_text_identity
Eng-NA,Brent/q1/010023.cha,weak_text_identity
Eng-NA,Brent/q1/010113.cha,weak_text_identity
Eng-NA,Brent/q1/010120.cha,weak_text_identity
Eng-NA,Brent/q1/010217a.cha,weak_text_identity
Eng-NA,Brent/q1/010217b.cha,weak_text_identity
Eng-NA,Brent/s1/001001.cha,missing_chat_age
Eng-NA,Brent/s2/000905.cha,missing_chat_age
Eng-NA,Brent/s2/010006.cha,missing_chat_age
Eng-NA,Brent/s2/010204.cha,missing_chat_age
Eng-NA,Brent/s3/000913.cha,missing_chat_age
Eng-NA,Brent/s3/001028.cha,missing_chat_age
Eng-NA,Brent/s3/001128.cha,missing_chat_age
Eng-NA,Brent/s3/010009.cha,missing_chat_age
Eng-NA,Brent/s3/010109.cha,weak_text_identity
Eng-NA,Brent/s3/010214.cha,weak_text_identity
Eng-NA,Brent/t1/000830.cha,missing_chat_age
Eng-NA,Brent/t1/000920.cha,weak_text_identity
Eng-NA,Brent/t1/001025.cha,missing_chat_age
Eng-NA,Brent/t1/010204.cha,weak_text_identity
Eng-NA,Brent/t1/010225.cha,weak_text_identity
Eng-NA,Brent/v1/000910.cha,missing_chat_age
Eng-NA,Brent/v1/001123.cha,weak_text_identity
Eng-NA,Brent/v1/010105.cha,missing_chat_age
Eng-NA,Brent/v1/010203.cha,missing_chat_age
Eng-NA,Brent/v2/000903.cha,missing_chat_age
Eng-NA,Brent/v2/001014.cha,missing_chat_age
Eng-NA,Brent/v2/010023.cha,missing_chat_age
Eng-NA,Brent/v2/010107.cha,missing_chat_age
Eng-NA,Brent/v2/010308.cha,missing_chat_age
Eng-NA,Brent/w1/000829.cha,weak_text_identity
Eng-NA,Brent/w1/001123.cha,missing_chat_age
Eng-NA,Brent/w1/010006.cha,missing_chat_age
Eng-NA,Brent/w3/001020.cha,weak_text_identity
Eng-NA,Brown/Sarah/020305.cha,weak_text_identity
Eng-NA,Brown/Sarah/020630.cha,weak_text_identity
Eng-NA,Brown/Sarah/040319.cha,weak_text_identity
Eng-NA,CAPIL/adult/01-19F_Artist.cha,weak_text_identity
Eng-NA,CAPIL/adult/01-19F_Convo.cha,weak_text_identity
Eng-NA,CAPIL/adult/01-19F_Expos.cha,weak_text_identity
