age_group,baseline_top_position,verb,subject,spacy_frequency,ud_frequency,spacy_table_available,ud_table_available
overall,1,be,banana,94.0,22.0,True,True
overall,1,be,bananas,1.0,0.0,True,True
overall,1,be,band,17.0,0.0,True,True
overall,1,be,bandage,8.0,0.0,True,True
overall,1,be,bandaid,7.0,2.0,True,True
overall,1,be,bandana,1.0,0.0,True,True
overall,1,be,bandio,1.0,0.0,True,True
overall,1,be,band–aid,0.0,2.0,True,True
overall,1,be,bang,27.0,1.0,True,True
overall,1,be,bangadrumtime,2.0,0.0,True,True
overall,1,be,banger,1.0,0.0,True,True
overall,1,be,banging,5.0,0.0,True,True
overall,1,be,banjo,3.0,0.0,True,True
overall,1,be,bank,14.0,0.0,True,True
overall,1,be,bankier,1.0,0.0,True,True
overall,1,be,banner,2.0,0.0,True,True
overall,1,be,banshee,1.0,0.0,True,True
overall,1,be,banter,0.0,1.0,True,True
overall,1,be,banyak,1.0,0.0,True,True
overall,1,be,banyareu,1.0,0.0,True,True
overall,1,be,banzi,1.0,0.0,True,True
overall,1,be,bap,1.0,0.0,True,True
overall,1,be,bar,22.0,1.0,True,True
overall,1,be,bar_mitzvah,1.0,0.0,True,True
overall,1,be,bar_row,1.0,0.0,True,True
overall,1,be,barb,3.0,0.0,True,True
overall,1,be,barbar,1.0,0.0,True,True
overall,1,be,barbara,14.0,2.0,True,True
overall,1,be,barbara'll,1.0,0.0,True,True
overall,1,be,barbara_walter,1.0,0.0,True,True
overall,1,be,barbecue,4.0,0.0,True,True
overall,1,be,barbell,1.0,0.0,True,True
overall,1,be,barbeque,3.0,0.0,True,True
overall,1,be,barber,3.0,1.0,True,True
overall,1,be,barbershop,1.0,0.0,True,True
overall,1,be,barbie,38.0,0.0,True,True
overall,1,be,barbielein,1.0,0.0,True,True
overall,1,be,barbis,1.0,0.0,True,True
overall,1,be,barcode,0.0,1.0,True,True
overall,1,be,bargain,3.0,0.0,True,True
overall,1,be,barge,1.0,1.0,True,True
overall,1,be,bark,9.0,4.0,True,True
overall,1,be,barking,3.0,0.0,True,True
overall,1,be,barkley,1.0,0.0,True,True
overall,1,be,barley,1.0,0.0,True,True
overall,1,be,barn,26.0,14.0,True,True
overall,1,be,barnabas,1.0,0.0,True,True
overall,1,be,barney,18.0,0.0,True,True
overall,1,be,barnyard,5.0,0.0,True,True
overall,1,be,barracuda,2.0,0.0,True,True
overall,1,be,barrel,17.0,2.0,True,True
overall,1,be,barrette,13.0,0.0,True,True
overall,1,be,barrier,10.0,0.0,True,True
overall,1,be,barrow,1.0,0.0,True,True
overall,1,be,barry,2.0,0.0,True,True
overall,1,be,bart,2.0,0.0,True,True
overall,1,be,base,8.0,0.0,True,True
overall,1,be,baseball,9.0,2.0,True,True
overall,1,be,baseball+logger,1.0,0.0,True,True
overall,1,be,basement,1.0,0.0,True,True
overall,1,be,bash,1.0,0.0,True,True
overall,1,be,basha,1.0,0.0,True,True
overall,1,be,bashing,1.0,0.0,True,True
overall,1,be,basil,1.0,0.0,True,True
overall,1,be,basin,1.0,0.0,True,True
overall,1,be,basis,1.0,0.0,True,True
overall,1,be,basket,36.0,16.0,True,True
overall,1,be,basketball,7.0,3.0,True,True
overall,1,be,bat,40.0,4.0,True,True
overall,1,be,bataa,1.0,0.0,True,True
overall,1,be,batch,1.0,1.0,True,True
overall,1,be,bath,137.0,6.0,True,True
overall,1,be,bath'll,1.0,0.0,True,True
overall,1,be,bath+room,43.0,0.0,True,True
overall,1,be,bath+tub,22.0,0.0,True,True
overall,1,be,bathing+suit,1.0,0.0,True,True
overall,1,be,bathio,1.0,0.0,True,True
overall,1,be,bathrobe,1.0,0.0,True,True
overall,1,be,bathroom,19.0,13.0,True,True
overall,1,be,bathtime,1.0,0.0,True,True
overall,1,be,bathtub,12.0,9.0,True,True
overall,1,be,batman,12.0,0.0,True,True
overall,1,be,batter,1.0,0.0,True,True
overall,1,be,battery,88.0,13.0,True,True
overall,1,be,batterys,1.0,0.0,True,True
overall,1,be,bau,1.0,0.0,True,True
overall,1,be,bauble,2.0,0.0,True,True
overall,1,be,bauch,2.0,0.0,True,True
overall,1,be,bauen,4.0,0.0,True,True
overall,1,be,bauer,1.0,0.0,True,True
overall,1,be,bauernhof,2.0,0.0,True,True
overall,1,be,baum,6.0,1.0,True,True
overall,1,be,baum_snow,1.0,0.0,True,True
overall,1,be,baummäher,1.0,0.0,True,True
overall,1,be,baust,2.0,0.0,True,True
overall,1,be,bax,7.0,0.0,True,True
overall,1,be,baxter,6.0,0.0,True,True
overall,1,be,bay,1.0,0.0,True,True
overall,1,be,baywatch_barbie,1.0,0.0,True,True
overall,1,be,bazam,1.0,0.0,True,True
overall,1,be,bāyit,1.0,0.0,True,True
overall,1,be,be,118.0,0.0,True,True
overall,1,be,be_end,1.0,0.0,True,True
overall,1,be,bea,12.0,0.0,True,True
overall,1,be,beach,31.0,2.0,True,True
overall,1,be,beach'll,1.0,0.0,True,True
overall,1,be,beacon,1.0,0.0,True,True
overall,1,be,bead,48.0,4.0,True,True
overall,1,be,beak,14.0,2.0,True,True
overall,1,be,beaker,12.0,0.0,True,True
overall,1,be,bean,65.0,14.0,True,True
overall,1,be,beanbag,3.0,0.0,True,True
overall,1,be,beanice,1.0,0.0,True,True
overall,1,be,beano,1.0,0.0,True,True
overall,1,be,beanstalk,0.0,1.0,True,True
overall,1,be,bear,519.0,105.0,True,True
overall,1,be,bear+bear,1.0,0.0,True,True
overall,1,be,bear+hugs,1.0,0.0,True,True
overall,1,be,bear_bear,1.0,0.0,True,True
overall,1,be,bear_snores_on,1.0,0.0,True,True
overall,1,be,beard,10.0,0.0,True,True
overall,1,be,beast,9.0,0.0,True,True
overall,1,be,beastly_babie,1.0,0.0,True,True
overall,1,be,beat,4.0,1.0,True,True
overall,1,be,beater,1.0,1.0,True,True
overall,1,be,beatle,1.0,0.0,True,True
overall,1,be,beatles,0.0,1.0,True,True
overall,1,be,beatrice,1.0,0.0,True,True
overall,1,be,beautiful,1.0,0.0,True,True
overall,1,be,beauty,2.0,0.0,True,True
overall,1,be,beaver,17.0,1.0,True,True
overall,1,be,bebe,2.0,0.0,True,True
overall,1,be,becca,3.0,0.0,True,True
overall,1,be,beck,1.0,0.0,True,True
overall,1,be,beckie,1.0,0.0,True,True
overall,1,be,becky,37.0,0.0,True,True
overall,1,be,becsukta,1.0,0.0,True,True
overall,1,be,bed,396.0,50.0,True,True
overall,1,be,bed+room,43.0,0.0,True,True
overall,1,be,bedelia,1.0,0.0,True,True
overall,1,be,bedop,1.0,0.0,True,True
overall,1,be,bedroom,30.0,3.0,True,True
overall,1,be,bedtime,11.0,0.0,True,True
overall,1,be,bee,91.0,25.0,True,True
overall,1,be,beecer,1.0,0.0,True,True
overall,1,be,beech,1.0,0.0,True,True
overall,1,be,beechgrove,1.0,0.0,True,True
overall,1,be,beef,3.0,0.0,True,True
overall,1,be,beef+burger,2.0,0.0,True,True
overall,1,be,beehive,7.0,0.0,True,True
overall,1,be,beep,3.0,1.0,True,True
overall,1,be,beeper,1.0,0.0,True,True
overall,1,be,beer,9.0,5.0,True,True
overall,1,be,beer'd,1.0,0.0,True,True
overall,1,be,bees'll,1.0,0.0,True,True
overall,1,be,beet,13.0,3.0,True,True
overall,1,be,beethoven,1.0,0.0,True,True
overall,1,be,beetle,1.0,0.0,True,True
overall,1,be,beetle+car,2.0,0.0,True,True
overall,1,be,beggar,5.0,3.0,True,True
overall,1,be,begin,1.0,0.0,True,True
overall,1,be,beginning,10.0,1.0,True,True
overall,1,be,behavior,1.0,0.0,True,True
overall,1,be,bei,5.0,0.0,True,True
overall,1,be,beide,1.0,0.0,True,True
overall,1,be,bein,2.0,0.0,True,True
overall,1,be,bel,1.0,0.0,True,True
overall,1,be,bell,74.0,11.0,True,True
overall,1,be,bella,25.0,0.0,True,True
overall,1,be,bella'll,1.0,0.0,True,True
overall,1,be,bella_lasagne,1.0,0.0,True,True
overall,1,be,belle,4.0,0.0,True,True
overall,1,be,belly,83.0,13.0,True,True
overall,1,be,belly+button,15.0,0.0,True,True
overall,1,be,bellybutton,3.0,2.0,True,True
overall,1,be,belma,2.0,0.0,True,True
overall,1,be,belong,2.0,0.0,True,True
overall,1,be,belt,15.0,3.0,True,True
overall,1,be,bemenni,1.0,0.0,True,True
overall,1,be,ben,57.0,1.0,True,True
overall,1,be,bena,1.0,0.0,True,True
overall,1,be,bench,7.0,4.0,True,True
overall,1,be,bend,1.0,0.0,True,True
overall,1,be,bendy,1.0,0.0,True,True
overall,1,be,benefit,1.0,0.0,True,True
overall,1,be,bener,1.0,0.0,True,True
overall,1,be,benjamin,7.0,0.0,True,True
overall,1,be,benny,3.0,0.0,True,True
overall,1,be,benu,1.0,0.0,True,True
overall,1,be,benutzt,1.0,0.0,True,True
overall,1,be,beraten,2.0,0.0,True,True
overall,1,be,bermuda,2.0,0.0,True,True
overall,1,be,bernard,1.0,0.0,True,True
overall,1,be,bernardo,2.0,0.0,True,True
overall,1,be,berni,2.0,0.0,True,True
overall,1,be,bernice,7.0,0.0,True,True
overall,1,be,bernie,1.0,0.0,True,True
overall,1,be,berries,0.0,2.0,True,True
overall,1,be,berry,10.0,0.0,True,True
overall,1,be,bert,53.0,9.0,True,True
overall,1,be,bertie,17.0,0.0,True,True
overall,1,be,bertie_the_bus,1.0,0.0,True,True
overall,1,be,beruigigun,1.0,0.0,True,True
overall,1,be,beshe,1.0,0.0,True,True
overall,1,be,beslag,1.0,0.0,True,True
overall,1,be,bess,2.0,0.0,True,True
overall,1,be,besser,1.0,0.0,True,True
overall,1,be,best,1.0,0.0,True,True
overall,1,be,best+friend,1.0,0.0,True,True
overall,1,be,bet,1.0,0.0,True,True
overall,1,be,beter,2.0,0.0,True,True
overall,1,be,beth,7.0,0.0,True,True
overall,1,be,bethany,5.0,0.0,True,True
overall,1,be,betsy,1.0,0.0,True,True
overall,1,be,bett,3.0,0.0,True,True
overall,1,be,bettina,1.0,0.0,True,True
overall,1,be,betting,1.0,0.0,True,True
overall,1,be,betty,20.0,3.0,True,True
overall,1,be,beverly,1.0,0.0,True,True
overall,1,be,bevor,1.0,0.0,True,True
overall,1,be,bey,3.0,0.0,True,True
overall,1,be,beyblade,1.0,0.0,True,True
overall,1,be,beyblades,1.0,0.0,True,True
overall,1,be,bi,1.0,0.0,True,True
overall,1,be,bialoski,1.0,0.0,True,True
overall,1,be,bianca,1.0,0.0,True,True
overall,1,be,bib,27.0,4.0,True,True
overall,1,be,bibba,1.0,0.0,True,True
overall,1,be,bibbie,1.0,0.0,True,True
overall,1,be,biberon,1.0,0.0,True,True
overall,1,be,bibi,3.0,0.0,True,True
overall,1,be,bicycle,26.0,3.0,True,True
overall,1,be,bid,1.0,0.0,True,True
overall,1,be,biddy,1.0,0.0,True,True
overall,1,be,biene,2.0,0.0,True,True
overall,1,be,bier,1.0,0.0,True,True
overall,1,be,biff,3.0,0.0,True,True
overall,1,be,big,22.0,5.0,True,True
overall,1,be,big_bad_wolf,1.0,0.0,True,True
overall,1,be,big_bird,60.0,0.0,True,True
overall,1,be,big_dips,1.0,0.0,True,True
overall,1,be,big_jay,1.0,0.0,True,True
overall,1,be,big_kahuna,1.0,0.0,True,True
overall,1,be,big_macs,1.0,0.0,True,True
overall,1,be,bigbird,2.0,2.0,True,True
overall,1,be,bigfoot,2.0,0.0,True,True
overall,1,be,bik,1.0,0.0,True,True
overall,1,be,bike,83.0,6.0,True,True
overall,1,be,bikini,1.0,0.0,True,True
overall,1,be,bilbey,1.0,0.0,True,True
overall,1,be,bild,4.0,0.0,True,True
overall,1,be,bill,35.0,1.0,True,True
overall,1,be,bill'll,1.0,0.0,True,True
overall,1,be,billet,2.0,0.0,True,True
overall,1,be,billy,34.0,3.0,True,True
overall,1,be,billy+goat,1.0,0.0,True,True
overall,1,be,billygoat,1.0,0.0,True,True
overall,1,be,bimmelbahn,1.0,0.0,True,True
overall,1,be,bin,32.0,6.0,True,True
overall,1,be,bin+man,3.0,0.0,True,True
overall,1,be,binder,1.0,0.0,True,True
overall,1,be,bindergarten,1.0,0.0,True,True
overall,1,be,bindoo,2.0,0.0,True,True
overall,1,be,bine,1.0,0.0,True,True
overall,1,be,bingo,21.0,0.0,True,True
overall,1,be,binkie,1.0,0.0,True,True
overall,1,be,binky,5.0,0.0,True,True
overall,1,be,binman,1.0,0.0,True,True
overall,1,be,binnen,1.0,0.0,True,True
overall,1,be,binocular,5.0,0.0,True,True
overall,1,be,bipper,1.0,0.0,True,True
overall,1,be,bird,392.0,78.0,True,True
overall,1,be,bird+feeder,2.0,0.0,True,True
overall,1,be,birdcage,1.0,0.0,True,True
overall,1,be,birdie,69.0,5.0,True,True
overall,1,be,birdy,4.0,3.0,True,True
overall,1,be,birne,1.0,0.0,True,True
overall,1,be,biro,1.0,0.0,True,True
overall,1,be,birth+day,1.0,0.0,True,True
overall,1,be,birth+mark,2.0,0.0,True,True
overall,1,be,birthday,470.0,11.0,True,True
overall,1,be,birthday+cake,1.0,0.0,True,True
overall,1,be,birthday+party,1.0,0.0,True,True
overall,1,be,birthday_bear,6.0,0.0,True,True
overall,1,be,birthstone,2.0,0.0,True,True
overall,1,be,bis,1.0,0.0,True,True
overall,1,be,biscuit,54.0,2.0,True,True
overall,1,be,bison,0.0,1.0,True,True
overall,1,be,bisquick,1.0,0.0,True,True
overall,1,be,bisschen,47.0,0.0,True,True
overall,1,be,bist,6.0,0.0,True,True
overall,1,be,bista,1.0,0.0,True,True
overall,1,be,bit,244.0,34.0,True,True
overall,1,be,bitch,1.0,0.0,True,True
overall,1,be,bite,17.0,9.0,True,True
overall,1,be,biting,2.0,2.0,True,True
overall,1,be,bitte,2.0,0.0,True,True
overall,1,be,bizzy,1.0,0.0,True,True
overall,1,be,bj,1.0,0.0,True,True
overall,1,be,bl,1.0,0.0,True,True
overall,1,be,bla,4.0,0.0,True,True
overall,1,be,black,25.0,1.0,True,True
overall,1,be,black+bird,1.0,0.0,True,True
overall,1,be,black+board,1.0,0.0,True,True
overall,1,be,blackbird,1.0,0.0,True,True
overall,1,be,blackboard,0.0,1.0,True,True
overall,1,be,blackie,2.0,0.0,True,True
overall,1,be,blackpool,1.0,0.0,True,True
overall,1,be,blacky,1.0,0.0,True,True
overall,1,be,blade,2.0,0.0,True,True
overall,1,be,blah,1.0,0.0,True,True
overall,1,be,blake,1.0,0.0,True,True
overall,1,be,blandsworth,3.0,0.0,True,True
overall,1,be,blanket,101.0,28.0,True,True
overall,1,be,blanket'll,1.0,0.0,True,True
overall,1,be,blankety,4.0,0.0,True,True
overall,1,be,blankey,1.0,0.0,True,True
overall,1,be,blankie,23.0,4.0,True,True
overall,1,be,blanky,1.0,0.0,True,True
overall,1,be,blast+off,1.0,0.0,True,True
overall,1,be,blaster,1.0,0.0,True,True
overall,1,be,blastoff,0.0,1.0,True,True
overall,1,be,blatt,1.0,0.0,True,True
overall,1,be,blau,2.0,0.0,True,True
overall,1,be,blaue,2.0,0.0,True,True
overall,1,be,bleach,1.0,0.0,True,True
overall,1,be,bledder,1.0,0.0,True,True
overall,1,be,blend,1.0,0.0,True,True
overall,1,be,blender,1.0,1.0,True,True
overall,1,be,blimp,1.0,0.0,True,True
overall,1,be,blind,1.0,0.0,True,True
overall,1,be,blind_man's_buff,1.0,0.0,True,True
overall,1,be,blitzen,1.0,0.0,True,True
overall,1,be,blob,1.0,0.0,True,True
overall,1,be,block,200.0,76.0,True,True
overall,1,be,blockade,1.0,0.0,True,True
overall,1,be,blonde,2.0,0.0,True,True
overall,1,be,blood,8.0,4.0,True,True
overall,1,be,blose,1.0,0.0,True,True
overall,1,be,blossom,2.0,0.0,True,True
overall,1,be,blouse,5.0,0.0,True,True
overall,1,be,blow,4.0,0.0,True,True
overall,1,be,blow+drier,1.0,0.0,True,True
overall,1,be,blow_the_man_down,1.0,0.0,True,True
overall,1,be,blower,3.0,1.0,True,True
overall,1,be,blowing,1.0,0.0,True,True
overall,1,be,blowy,1.0,0.0,True,True
overall,1,be,blue,158.0,21.0,True,True
overall,1,be,blue's_clues,1.0,0.0,True,True
overall,1,be,blue+jean,1.0,0.0,True,True
overall,1,be,blue_a,1.0,0.0,True,True
overall,1,be,blue_peter,1.0,0.0,True,True
overall,1,be,blueberry,11.0,1.0,True,True
overall,1,be,bluebird,1.0,1.0,True,True
overall,1,be,blues_clue,3.0,0.0,True,True
overall,1,be,bluesclue,1.0,0.0,True,True
overall,1,be,bluesclues,1.0,0.0,True,True
overall,1,be,blue–ish,0.0,1.0,True,True
overall,1,be,bluff,1.0,0.0,True,True
overall,1,be,blug,1.0,0.0,True,True
overall,1,be,blumen,1.0,0.0,True,True
overall,1,be,blush,2.0,0.0,True,True
overall,1,be,blut,1.0,0.0,True,True
overall,1,be,blödes,4.0,0.0,True,True
overall,1,be,bmw,1.0,0.0,True,True
overall,1,be,bo,1.0,0.0,True,True
overall,1,be,boah,1.0,0.0,True,True
overall,1,be,board,29.0,5.0,True,True
overall,1,be,boat,152.0,22.0,True,True
overall,1,be,boatbuilder,0.0,1.0,True,True
overall,1,be,bob,67.0,0.0,True,True
overall,1,be,bob'll,2.0,0.0,True,True
overall,1,be,bob_builder,3.0,0.0,True,True
overall,1,be,bob_the_builder,11.0,0.0,True,True
overall,1,be,bobber,1.0,0.0,True,True
overall,1,be,bobbie,2.0,0.0,True,True
overall,1,be,bobbin,1.0,0.0,True,True
overall,1,be,bobble,6.0,0.0,True,True
overall,1,be,bobby,18.0,2.0,True,True
overall,1,be,bobby+pin,2.0,0.0,True,True
overall,1,be,bobo,9.0,1.0,True,True
overall,1,be,boden,1.0,0.0,True,True
overall,1,be,bodger,1.0,0.0,True,True
overall,1,be,body,57.0,12.0,True,True
overall,1,be,bodys,2.0,0.0,True,True
overall,1,be,boe,1.0,0.0,True,True
overall,1,be,boek,1.0,0.0,True,True
overall,1,be,boerderij,1.0,0.0,True,True
overall,1,be,bogeyman,0.0,3.0,True,True
overall,1,be,boggy,1.0,0.0,True,True
overall,1,be,boiler,2.0,0.0,True,True
overall,1,be,boiling,2.0,0.0,True,True
overall,1,be,bologna,5.0,0.0,True,True
overall,1,be,bolognese,1.0,0.0,True,True
overall,1,be,bolt,12.0,4.0,True,True
overall,1,be,bomb,3.0,0.0,True,True
overall,1,be,bomber,1.0,0.0,True,True
overall,1,be,bonbon,1.0,0.0,True,True
overall,1,be,bonbonkite,2.0,0.0,True,True
overall,1,be,bonbons,1.0,0.0,True,True
overall,1,be,bond,1.0,0.0,True,True
overall,1,be,bone,33.0,13.0,True,True
overall,1,be,bones,1.0,0.0,True,True
overall,1,be,bonfire,2.0,0.0,True,True
overall,1,be,bonfire_night,1.0,0.0,True,True
overall,1,be,bong,2.0,1.0,True,True
overall,1,be,bonjour,1.0,0.0,True,True
overall,1,be,bonk,1.0,0.0,True,True
overall,1,be,bonnet,2.0,1.0,True,True
overall,1,be,bonnie,7.0,1.0,True,True
overall,1,be,bonniemae,4.0,0.0,True,True
overall,1,be,bonny,1.0,0.0,True,True
overall,1,be,bontanical_garden,1.0,0.0,True,True
overall,1,be,bony,0.0,1.0,True,True
overall,1,be,boo,18.0,0.0,True,True
overall,1,be,boo_boo,19.0,0.0,True,True
overall,1,be,boo_boos,1.0,0.0,True,True
overall,1,be,boob,1.0,0.0,True,True
overall,1,be,boobaloo,1.0,0.0,True,True
overall,1,be,boobie,1.0,0.0,True,True
overall,1,be,booboo,7.0,1.0,True,True
overall,1,be,booby,1.0,0.0,True,True
overall,1,be,boody,1.0,0.0,True,True
overall,1,be,boof,1.0,0.0,True,True
overall,1,be,boogy+man,1.0,0.0,True,True
overall,1,be,book,1176.0,173.0,True,True
overall,1,be,book+bag,2.0,0.0,True,True
overall,1,be,book+store,1.0,0.0,True,True
overall,1,be,bookbag,0.0,2.0,True,True
overall,1,be,bookcase,1.0,3.0,True,True
overall,1,be,bookie,1.0,0.0,True,True
overall,1,be,booklet,3.0,0.0,True,True
overall,1,be,bookoo,1.0,0.0,True,True
overall,1,be,bookshelf,0.0,1.0,True,True
overall,1,be,bookshop,1.0,0.0,True,True
overall,1,be,boolet,1.0,0.0,True,True
overall,1,be,boom,8.0,0.0,True,True
overall,1,be,boom_shaka_laka,1.0,0.0,True,True
overall,1,be,boom_shaka_laka_laka,1.0,0.0,True,True
overall,1,be,boomaroo,1.0,0.0,True,True
overall,1,be,booster,1.0,0.0,True,True
overall,1,be,boot,96.0,5.0,True,True
overall,1,be,boote,1.0,0.0,True,True
overall,1,be,booth,8.0,1.0,True,True
overall,1,be,bootie,9.0,0.0,True,True
overall,1,be,booty,2.0,0.0,True,True
overall,1,be,bop,1.0,0.0,True,True
overall,1,be,bopbop,1.0,0.0,True,True
overall,1,be,boppie,2.0,0.0,True,True
overall,1,be,boppie_bop,1.0,0.0,True,True
overall,1,be,border,2.0,0.0,True,True
overall,1,be,bore,1.0,0.0,True,True
overall,1,be,bored,1.0,0.0,True,True
overall,1,be,boris,0.0,1.0,True,True
overall,1,be,boss,2.0,1.0,True,True
overall,1,be,boston,6.0,0.0,True,True
overall,1,be,bot,2.0,0.0,True,True
overall,1,be,bot_bot,3.0,0.0,True,True
overall,1,be,botanical_garden,2.0,0.0,True,True
overall,1,be,botbot,12.0,0.0,True,True
overall,1,be,both,41.0,3.0,True,True
overall,1,be,bother,2.0,0.0,True,True
overall,1,be,bottle,190.0,62.0,True,True
overall,1,be,bottom,48.0,2.0,True,True
overall,1,be,bouillon,1.0,0.0,True,True
overall,1,be,boulder,2.0,0.0,True,True
overall,1,be,bounce,1.0,0.0,True,True
overall,1,be,bouncing_ben,1.0,0.0,True,True
overall,1,be,bouncy_ben,1.0,0.0,True,True
overall,1,be,bouquet,1.0,0.0,True,True
overall,1,be,boven,3.0,0.0,True,True
overall,1,be,bow,23.0,7.0,True,True
overall,1,be,bow+wow,4.0,0.0,True,True
overall,1,be,bow_wow,1.0,0.0,True,True
overall,1,be,bower,0.0,1.0,True,True
overall,1,be,bowery,1.0,0.0,True,True
overall,1,be,bowf,1.0,0.0,True,True
overall,1,be,bowl,101.0,27.0,True,True
overall,1,be,bowwow,3.0,3.0,True,True
overall,1,be,box,337.0,49.0,True,True
overall,1,be,boxen,1.0,0.0,True,True
overall,1,be,boxer,1.0,0.0,True,True
overall,1,be,boy,806.0,109.0,True,True
overall,1,be,boy_boy,1.0,0.0,True,True
overall,1,be,bozo,7.0,0.0,True,True
overall,1,be,br,1.0,0.0,True,True
overall,1,be,bracelet,12.0,1.0,True,True
overall,1,be,brachiosaurus,1.0,0.0,True,True
overall,1,be,brad,5.0,0.0,True,True
overall,1,be,braid,2.0,0.0,True,True
overall,1,be,brain,9.0,1.0,True,True
overall,1,be,brake,4.0,0.0,True,True
overall,1,be,brakeman,0.0,1.0,True,True
overall,1,be,bramble,1.0,0.0,True,True
overall,1,be,brambles,3.0,0.0,True,True
overall,1,be,bramwell,1.0,0.0,True,True
overall,1,be,bramwell_brown,1.0,0.0,True,True
overall,1,be,bran,1.0,0.0,True,True
overall,1,be,branch,14.0,3.0,True,True
overall,1,be,brand,3.0,0.0,True,True
overall,1,be,brandon,2.0,0.0,True,True
overall,1,be,braten,1.0,0.0,True,True
overall,1,be,bratkartoffeln,1.0,0.0,True,True
overall,1,be,brauchen,2.0,0.0,True,True
overall,1,be,brauchst,1.0,0.0,True,True
overall,1,be,braucht,2.0,0.0,True,True
overall,1,be,braune,1.0,0.0,True,True
overall,1,be,braydon,1.0,0.0,True,True
overall,1,be,brazil,2.0,0.0,True,True
overall,1,be,bread,98.0,15.0,True,True
overall,1,be,bread+stick,1.0,0.0,True,True
overall,1,be,breadstick,1.0,0.0,True,True
overall,1,be,break,6.0,2.0,True,True
overall,1,be,breakdown,1.0,0.0,True,True
overall,1,be,breakfast,44.0,3.0,True,True
overall,1,be,breaking,1.0,1.0,True,True
overall,1,be,breast,1.0,0.0,True,True
overall,1,be,breath,3.0,0.0,True,True
overall,1,be,bree,0.0,1.0,True,True
overall,1,be,brenda,1.0,0.0,True,True
overall,1,be,brendan,2.0,0.0,True,True
overall,1,be,brett,12.0,0.0,True,True
overall,1,be,brewster,3.0,0.0,True,True
overall,1,be,breyne,1.0,0.0,True,True
overall,1,be,brian,31.0,0.0,True,True
overall,1,be,brianna,1.0,0.0,True,True
overall,1,be,brib,0.0,1.0,True,True
overall,1,be,brick,75.0,0.0,True,True
overall,1,be,bride,3.0,1.0,True,True
overall,1,be,bridg,1.0,0.0,True,True
overall,1,be,bridge,53.0,5.0,True,True
overall,1,be,briefcase,2.0,0.0,True,True
overall,1,be,brig,0.0,1.0,True,True
overall,1,be,brigade,2.0,0.0,True,True
overall,1,be,bright,1.0,0.0,True,True
overall,1,be,bright_eye,1.0,0.0,True,True
overall,1,be,brille,1.0,0.0,True,True
overall,1,be,brilliant,5.0,0.0,True,True
overall,1,be,bringen,1.0,0.0,True,True
overall,1,be,bringing,1.0,0.0,True,True
overall,1,be,bringt,2.0,0.0,True,True
overall,1,be,brisco,6.0,5.0,True,True
overall,1,be,bristle,5.0,0.0,True,True
overall,1,be,brittany,10.0,1.0,True,True
overall,1,be,bro,52.0,6.0,True,True
overall,1,be,bro'has,1.0,0.0,True,True
overall,1,be,broccoli,6.0,6.0,True,True
overall,1,be,brockmier,1.0,0.0,True,True
overall,1,be,broek,1.0,0.0,True,True
overall,1,be,broertje,1.0,0.0,True,True
overall,1,be,broken,3.0,0.0,True,True
overall,1,be,bronchosaurus,1.0,0.0,True,True
overall,1,be,bronco,0.0,1.0,True,True
overall,1,be,bronix,1.0,0.0,True,True
overall,1,be,brontosaurus,4.0,0.0,True,True
overall,1,be,brontotherium,1.0,0.0,True,True
overall,1,be,broodjekaas,1.0,0.0,True,True
overall,1,be,brook,1.0,0.0,True,True
