collection,corpus,transcript,utterance_id,classification,multiplicity,alignment_basis,spacy_subject_surface,spacy_verb_surface,spacy_subject_lemma,spacy_verb_lemma,spacy_verb_pos,ud_subject_surface,ud_verb_surface,ud_subject_lemma,ud_verb_lemma,ud_verb_pos
Eng-NA,Champaign,Champaign/21P/51G.cha,305,ud_only,1,surface_forms,,,,,,waffle,,waffle,be,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,313,ud_only,1,surface_forms,,,,,,bear's,gonna,bear,go,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,324,ud_only,1,surface_forms,,,,,,one,,one,be,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,332,ud_only,1,surface_forms,,,,,,egg,,egg,be,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,363,ud_only,1,surface_forms,,,,,,who's,gonna,who,go,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,369,ud_only,1,surface_forms,,,,,,who's,gonna,who,go,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,374,ud_only,1,surface_forms,,,,,,who's,gonna,who,go,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,380,ud_only,1,surface_forms,,,,,,who's,gonna,who,go,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,386,ud_only,1,surface_forms,,,,,,you're,gonna,you,go,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,389,ud_only,1,surface_forms,,,,,,baby's,gonna,baby,go,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,394,ud_only,1,surface_forms,,,,,,who's,gonna,who,go,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,397,ud_only,1,surface_forms,,,,,,baby's,gonna,baby,go,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,398,ud_only,1,surface_forms,,,,,,you,gonna,you,go,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,401,ud_only,1,surface_forms,,,,,,you,gonna,you,go,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,439,ud_only,1,surface_forms,,,,,,you're,putting,you,put,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,450,ud_only,1,surface_forms,,,,,,you,gonna,you,go,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,478,ud_only,1,surface_forms,,,,,,you,gonna,you,go,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,480,ud_only,1,surface_forms,,,,,,something,is,something,be,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,481,ud_only,1,surface_forms,,,,,,cups,is,cup,be,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,487,ud_only,1,surface_forms,,,,,,two,,two,be,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,508,ud_only,1,surface_forms,,,,,,you're,gonna,you,go,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,540,ud_only,1,surface_forms,,,,,,spoon,,spoon,be,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,560,ud_only,1,surface_forms,,,,,,we've,got,we,get,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,561,ud_only,1,surface_forms,,,,,,I,have,i,have,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,569,ud_only,1,surface_forms,,,,,,I'll,clean,i,clean,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,594,ud_only,1,surface_forms,,,,,,I'll,put,i,put,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,604,ud_only,1,surface_forms,,,,,,fork,went,fork,go,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,605,ud_only,1,surface_forms,,,,,,that'll,fits,that,fit,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,643,ud_only,1,surface_forms,,,,,,you,gonna,you,go,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,647,ud_only,1,surface_forms,,,,,,you,gonna,you,go,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,664,ud_only,1,surface_forms,,,,,,you,gonna,you,go,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,681,ud_only,1,surface_forms,,,,,,we'll,build,we,build,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,743,ud_only,1,surface_forms,,,,,,you,gonna,you,go,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,751,ud_only,1,surface_forms,,,,,,you,gotta,you,get,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,787,ud_only,1,surface_forms,,,,,,lot,,lot,be,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,793,ud_only,1,surface_forms,,,,,,I'll,hold,i,hold,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,825,ud_only,1,surface_forms,,,,,,bear's,gotta,bear,get,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,853,ud_only,1,surface_forms,,,,,,pigs,,pig,be,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,857,ud_only,1,surface_forms,,,,,,anything,is,anything,be,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,858,ud_only,1,surface_forms,,,,,,one,work,one,work,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,863,ud_only,1,surface_forms,,,,,,anything,is,anything,be,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,871,ud_only,1,surface_forms,,,,,,bottles,was,bottle,be,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,873,ud_only,1,surface_forms,,,,,,cupboard,,cupboard,be,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,878,ud_only,1,surface_forms,,,,,,bottles,were,bottle,be,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,885,ud_only,1,surface_forms,,,,,,you're,gonna,you,go,VERB
Eng-NA,Champaign,Champaign/21P/51G.cha,920,ud_only,1,surface_forms,,,,,,pumpkins,look,pumpkin,look,VERB
Eng-NA,HSLLD,HSLLD/HV5/LW/alilw5.cha,12,ud_only,1,surface_forms,,,,,,she,read,she,read,VERB
Eng-NA,MacWhinney,MacWhinney/040316d.cha,60,ud_only,1,surface_forms,,,,,,they're,trying,they,try,VERB
Eng-NA,MacWhinney,MacWhinney/040316d.cha,112,ud_only,1,surface_forms,,,,,,I,don't,i,do,AUX
Eng-NA,MacWhinney,MacWhinney/040316d.cha,153,ud_only,1,surface_forms,,,,,,you,like,you,like,VERB
Eng-NA,MacWhinney,MacWhinney/040316d.cha,198,ud_only,1,surface_forms,,,,,,doors,are,door,be,AUX
Eng-NA,MacWhinney,MacWhinney/040316d.cha,210,ud_only,1,surface_forms,,,,,,difference,is,difference,be,VERB
Eng-NA,MacWhinney,MacWhinney/040316d.cha,232,ud_only,1,surface_forms,,,,,,Mommy's,love,mommy,love,VERB
Eng-NA,MacWhinney,MacWhinney/040316d.cha,239,ud_only,1,surface_forms,,,,,,Mommy's,love,mommy,love,VERB
Eng-NA,MacWhinney,MacWhinney/040316d.cha,276,ud_only,1,surface_forms,,,,,,you,don't,you,do,AUX
Eng-NA,MacWhinney,MacWhinney/040316d.cha,280,ud_only,1,surface_forms,,,,,,I'll,show,i,show,VERB
Eng-NA,MacWhinney,MacWhinney/040316d.cha,377,ud_only,1,surface_forms,,,,,,I'm,going,i,go,VERB
Eng-NA,MacWhinney,MacWhinney/040316d.cha,383,ud_only,1,surface_forms,,,,,,we'll,take,we,take,VERB
Eng-NA,MacWhinney,MacWhinney/040316d.cha,453,ud_only,1,surface_forms,,,,,,you,didn't,you,do,AUX
Eng-NA,MacWhinney,MacWhinney/040316d.cha,457,ud_only,1,surface_forms,,,,,,you,didn't,you,do,AUX
Eng-NA,MacWhinney,MacWhinney/040316d.cha,463,ud_only,1,surface_forms,,,,,,I'll,give,i,give,VERB
Eng-NA,MacWhinney,MacWhinney/040316d.cha,469,ud_only,1,surface_forms,,,,,,I'll,see,i,see,VERB
Eng-NA,NewmanRatner,NewmanRatner/11/5563DB.cha,42,ud_only,1,surface_forms,,,,,,we've,tried,we,try,VERB
Eng-NA,NewmanRatner,NewmanRatner/11/5563DB.cha,42,ud_only,1,surface_forms,,,,,,he's,done,he,do,VERB
Eng-NA,NewmanRatner,NewmanRatner/11/5563DB.cha,53,ud_only,1,surface_forms,,,,,,this,doesn't,this,do,AUX
Eng-NA,NewmanRatner,NewmanRatner/11/5563DB.cha,74,ud_only,1,surface_forms,,,,,,he,gotten,he,get,VERB
Eng-NA,NewmanRatner,NewmanRatner/11/5563DB.cha,75,ud_only,1,surface_forms,,,,,,hole,,hole,be,VERB
Eng-NA,NewmanRatner,NewmanRatner/11/5563DB.cha,92,ud_only,1,surface_forms,,,,,,we,don't,we,do,AUX
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/4825GG.cha,6,ud_only,1,surface_forms,,,,,,he's,learning,he,learn,VERB
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/4825GG.cha,16,ud_only,1,surface_forms,,,,,,you're,giving,you,give,VERB
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/4825GG.cha,20,ud_only,1,surface_forms,,,,,,those,interest,that,interest,VERB
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/4825GG.cha,23,ud_only,1,surface_forms,,,,,,it's,stuffed,it,stuff,VERB
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/4825GG.cha,27,ud_only,1,surface_forms,,,,,,we,don't,we,do,AUX
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/4825GG.cha,28,ud_only,1,surface_forms,,,,,,he's,doing,he,do,VERB
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/4825GG.cha,41,ud_only,1,surface_forms,,,,,,he's,crawling,he,crawl,VERB
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/4825GG.cha,55,ud_only,1,surface_forms,,,,,,we've,doing,we,do,VERB
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/4825GG.cha,60,ud_only,1,surface_forms,,,,,,he's,chewing,he,chew,VERB
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/4825GG.cha,61,ud_only,1,surface_forms,,,,,,he'll,use,he,use,VERB
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/4825GG.cha,71,ud_only,1,surface_forms,,,,,,he's,doing,he,do,VERB
Eng-NA,NewmanRatner,NewmanRatner/Interviews/07/4825GG.cha,72,ud_only,1,surface_forms,,,,,,you're,sharing,you,share,VERB
Eng-NA,OCSC,OCSC/7/7045.cha,10,ud_only,1,surface_forms,,,,,,we're,gonna,we,go,VERB
Eng-NA,OCSC,OCSC/7/7045.cha,85,ud_only,1,surface_forms,,,,,,we're,going,we,go,VERB
Eng-NA,OCSC,OCSC/7/7045.cha,150,ud_only,1,surface_forms,,,,,,we're,gonna,we,go,VERB
Eng-NA,OCSC,OCSC/7/7045.cha,201,ud_only,1,surface_forms,,,,,,we're,gonna,we,go,VERB
Eng-NA,OCSC,OCSC/7/7045.cha,215,ud_only,1,surface_forms,,,,,,we're,gonna,we,go,VERB
Eng-NA,OCSC,OCSC/7/7045.cha,221,ud_only,1,surface_forms,,,,,,we're,gonna,we,go,VERB
Eng-NA,OCSC,OCSC/7/7045.cha,244,ud_only,1,surface_forms,,,,,,we're,gonna,we,go,VERB
Eng-NA,OCSC,OCSC/7/7045.cha,251,ud_only,1,surface_forms,,,,,,we're,gonna,we,go,VERB
Eng-NA,OCSC,OCSC/7/7045.cha,260,ud_only,1,surface_forms,,,,,,we're,gonna,we,go,VERB
Eng-NA,OCSC,OCSC/7/7045.cha,265,ud_only,1,surface_forms,,,,,,we're,gonna,we,go,VERB
Eng-NA,OCSC,OCSC/7/7045.cha,296,ud_only,1,surface_forms,,,,,,we're,,we,be,AUX
Eng-NA,OCSC,OCSC/7/7045.cha,309,ud_only,1,surface_forms,,,,,,we're,gonna,we,go,VERB
Eng-NA,OCSC,OCSC/7/7045.cha,327,ud_only,1,surface_forms,,,,,,we're,gonna,we,go,VERB
Eng-NA,OCSC,OCSC/7/7045.cha,343,ud_only,1,surface_forms,,,,,,they're,going,they,go,VERB
Eng-NA,OCSC,OCSC/7/7045.cha,351,ud_only,1,surface_forms,,,,,,you,do,you,do,AUX
Eng-NA,OCSC,OCSC/7/7045.cha,377,ud_only,1,surface_forms,,,,,,anything,is,anything,be,VERB
Eng-NA,OCSC,OCSC/7/7045.cha,429,ud_only,1,surface_forms,,,,,,anything,is,anything,be,VERB
Eng-NA,OCSC,OCSC/7/7045.cha,472,ud_only,1,surface_forms,,,,,,he's,helping,he,help,VERB
Eng-NA,OCSC,OCSC/7/7045.cha,486,ud_only,1,surface_forms,,,,,,anything,is,anything,be,VERB
Eng-NA,OCSC,OCSC/7/7045.cha,523,ud_only,1,surface_forms,,,,,,you,haven't,you,have,AUX
Eng-NA,OCSC,OCSC/7/7045.cha,525,ud_only,1,surface_forms,,,,,,she's,gonna,she,go,VERB
Eng-NA,OCSC,OCSC/7/7045.cha,538,ud_only,1,surface_forms,,,,,,any,is,any,be,VERB
Eng-NA,OCSC,OCSC/7/7045.cha,715,ud_only,1,surface_forms,,,,,,you,can't,you,can,AUX
Eng-NA,OCSC,OCSC/7/7045.cha,821,ud_only,1,surface_forms,,,,,,they're,doing,they,do,VERB
Eng-NA,OCSC,OCSC/7/7045.cha,844,ud_only,1,surface_forms,,,,,,you,can't,you,can,AUX
Eng-NA,OCSC,OCSC/7/7045.cha,924,ud_only,1,surface_forms,,,,,,he's,doing,he,do,VERB
Eng-NA,OCSC,OCSC/7/7045.cha,929,ud_only,1,surface_forms,,,,,,he's,doing,he,do,VERB
Eng-NA,OCSC,OCSC/7/7045.cha,943,ud_only,1,surface_forms,,,,,,he's,wearing,he,wear,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,1,ud_only,1,surface_forms,,,,,,we're,going,we,go,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,12,ud_only,1,surface_forms,,,,,,logs,are,log,be,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,29,ud_only,1,surface_forms,,,,,,windmill,isn't,windmill,be,AUX
Eng-UK,Fletcher,Fletcher/5/hngav.cha,29,ud_only,1,surface_forms,,,,,,it,isn't,it,be,AUX
Eng-UK,Fletcher,Fletcher/5/hngav.cha,33,ud_only,1,surface_forms,,,,,,ducks,gathering,duck,gather,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,41,ud_only,1,surface_forms,,,,,,you've,got,you,get,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,74,ud_only,1,surface_forms,,,,,,sacks,standing,sack,stand,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,90,ud_only,1,surface_forms,,,,,,I'm,going,i,go,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,91,ud_only,1,surface_forms,,,,,,I'll,tell,i,tell,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,129,ud_only,1,surface_forms,,,,,,she's,eating,she,eat,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,139,ud_only,1,surface_forms,,,,,,we've,got,we,get,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,141,ud_only,1,surface_forms,,,,,,we're,going,we,go,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,142,ud_only,1,surface_forms,,,,,,we're,going,we,go,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,144,ud_only,1,surface_forms,,,,,,who's,kneeling,who,kneel,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,145,ud_only,1,surface_forms,,,,,,that's,carrying,that,carry,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,148,ud_only,1,surface_forms,,,,,,I'm,hiding,i,hide,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,159,ud_only,1,surface_forms,,,,,,who's,kneeling,who,kneel,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,161,ud_only,1,surface_forms,,,,,,we're,going,we,go,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,165,ud_only,1,surface_forms,,,,,,I'm,hiding,i,hide,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,168,ud_only,1,surface_forms,,,,,,who's,sweeping,who,sweep,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,177,ud_only,1,surface_forms,,,,,,she's,got,she,get,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,178,ud_only,1,surface_forms,,,,,,we're,going,we,go,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,180,ud_only,1,surface_forms,,,,,,who's,putting,who,put,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,181,ud_only,1,surface_forms,,,,,,who's,kneeling,who,kneel,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,190,ud_only,1,surface_forms,,,,,,she's,got,she,get,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,192,ud_only,1,surface_forms,,,,,,she's,got,she,get,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,193,ud_only,1,surface_forms,,,,,,she's,got,she,get,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,193,ud_only,1,surface_forms,,,,,,she,hasn't,she,have,AUX
Eng-UK,Fletcher,Fletcher/5/hngav.cha,195,ud_only,1,surface_forms,,,,,,we're,going,we,go,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,206,ud_only,1,surface_forms,,,,,,we're,going,we,go,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,221,ud_only,1,surface_forms,,,,,,I've,got,i,get,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,222,ud_only,1,surface_forms,,,,,,who's,jumping,who,jump,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,226,ud_only,1,surface_forms,,,,,,we've,got,we,get,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,229,ud_only,1,surface_forms,,,,,,lots,are,lot,be,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,232,ud_only,1,surface_forms,,,,,,family,isn't,family,be,AUX
Eng-UK,Fletcher,Fletcher/5/hngav.cha,232,ud_only,1,surface_forms,,,,,,it,isn't,it,be,AUX
Eng-UK,Fletcher,Fletcher/5/hngav.cha,234,ud_only,1,surface_forms,,,,,,we're,going,we,go,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,257,ud_only,1,surface_forms,,,,,,he's,got,he,get,VERB
Eng-UK,Fletcher,Fletcher/5/hngav.cha,280,ud_only,1,surface_forms,,,,,,he'll,give,he,give,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,6,ud_only,1,surface_forms,,,,,,you'll,hurt,you,hurt,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,8,ud_only,1,surface_forms,,,,,,you,haven't,you,have,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,10,ud_only,1,surface_forms,,,,,,you,haven't,you,have,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,92,ud_only,1,surface_forms,,,,,,Thomas,isn't,thomas,be,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,92,ud_only,1,surface_forms,,,,,,it,isn't,it,be,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,96,ud_only,1,surface_forms,,,,,,it,isn't,it,be,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,140,ud_only,1,surface_forms,,,,,,colors,,color,be,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,168,ud_only,1,surface_forms,,,,,,Jeannine's,got,jeannine,get,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,171,ud_only,1,surface_forms,,,,,,you,haven't,you,have,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,173,ud_only,1,surface_forms,,,,,,Jeannine's,got,jeannine,get,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,179,ud_only,1,surface_forms,,,,,,she,didn't,she,do,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,183,ud_only,1,surface_forms,,,,,,he's,singing,he,sing,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,199,ud_only,1,surface_forms,,,,,,fireworks,been,firework,be,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,219,ud_only,1,surface_forms,,,,,,Mr_Moon's,gone,mrmoon,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,231,ud_only,1,surface_forms,,,,,,you,can't,you,can,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,237,ud_only,1,surface_forms,,,,,,you're,going,you,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,253,ud_only,1,surface_forms,,,,,,you,don't,you,do,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,281,ud_only,1,surface_forms,,,,,,you're,getting,you,get,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,287,ud_only,1,surface_forms,,,,,,you,gonna,you,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,303,ud_only,1,surface_forms,,,,,,it's,going,it,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,318,ud_only,1,surface_forms,,,,,,giraffe,,giraffe,be,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,325,ud_only,1,surface_forms,,,,,,you'll,see,you,see,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,327,ud_only,1,surface_forms,,,,,,lion,,lion,be,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,334,ud_only,1,surface_forms,,,,,,giraffe,,giraffe,be,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,339,ud_only,1,surface_forms,,,,,,we're,going,we,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,402,ud_only,1,surface_forms,,,,,,you're,wriggling,you,wriggle,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,412,ud_only,1,surface_forms,,,,,,fireworks,,firework,be,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,414,ud_only,1,surface_forms,,,,,,we're,reading,we,read,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,439,ud_only,1,surface_forms,,,,,,Thomas,isn't,thomas,be,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,439,ud_only,1,surface_forms,,,,,,it,isn't,it,be,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,445,ud_only,1,surface_forms,,,,,,it's,getting,it,get,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,469,ud_only,1,surface_forms,,,,,,you're,laying,you,lay,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,483,ud_only,1,surface_forms,,,,,,I've,got,i,get,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,526,ud_only,1,surface_forms,,,,,,we're,playing,we,play,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,530,ud_only,1,surface_forms,,,,,,crab's,sleeping,crab,sleeping,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,533,ud_only,1,surface_forms,,,,,,you've,playing,you,play,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,555,ud_only,1,surface_forms,,,,,,I've,got,i,get,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,568,ud_only,1,surface_forms,,,,,,lion's,coming,lion,coming,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,573,ud_only,1,surface_forms,,,,,,we'd,hide,we,hide,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,573,ud_only,1,surface_forms,,,,,,we,hadn't,we,have,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,613,ud_only,1,surface_forms,,,,,,you,didn't,you,do,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,614,ud_only,1,surface_forms,,,,,,you're,,you,be,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,817,ud_only,1,surface_forms,,,,,,I'm,saying,i,say,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,843,ud_only,1,surface_forms,,,,,,downstairs,isn't,downstairs,be,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,843,ud_only,1,surface_forms,,,,,,he,isn't,he,be,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,936,ud_only,1,surface_forms,,,,,,I,can't,i,can,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,978,ud_only,1,surface_forms,,,,,,I'm,going,i,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,985,ud_only,1,surface_forms,,,,,,we're,lying,we,lie,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,986,ud_only,1,surface_forms,,,,,,we,don't,we,do,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1019,ud_only,1,surface_forms,,,,,,I've,got,i,get,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1021,ud_only,1,surface_forms,,,,,,I've,got,i,get,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1023,ud_only,1,surface_forms,,,,,,I'm,gonna,i,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1027,ud_only,1,surface_forms,,,,,,I'm,gonna,i,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1058,ud_only,1,surface_forms,,,,,,you,haven't,you,have,AUX
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1079,ud_only,1,surface_forms,,,,,,it's,hiding,it,hide,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1085,ud_only,1,surface_forms,,,,,,foot,,foot,be,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1098,ud_only,1,surface_forms,,,,,,Mummy's,gone,mummy,go,VERB
Eng-UK,MPI-EVA-Manchester,MPI-EVA-Manchester/Fraser/020504b.cha,1119,ud_only,1,surface_forms,,,,,,you're,going,you,go,VERB
